STATION,NAME,DATE,PRCP,SNOW,SNWD,TMAX,TMIN,WT01,WT02,WT03,WT04,WT05,WT06,WT08
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/24/2025,0,0,0,72,53,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/25/2025,0,0,0,62,50,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/26/2025,0,0,0,70,50,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/27/2025,0,0,0,75,55,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/28/2025,0,0,0,69,52,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/29/2025,0.21,0,0,63,56,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/30/2025,0.06,0,0,70,52,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/1/2025,0.3,0,0,67,54,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/2/2025,0,0,0,69,54,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/3/2025,0,0,0,64,50,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/4/2025,0,0,0,65,53,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/5/2025,0,0,0,64,50,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/6/2025,0,0,0,70,46,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/7/2025,0,0,0,75,48,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/8/2025,0,0,0,61,48,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/9/2025,0.04,0,0,62,51,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/10/2025,0.03,0,0,61,51,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/11/2025,0.04,0,0,57,50,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/12/2025,0.19,0,0,56,43,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/13/2025,0,0,0,58,43,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/14/2025,0,0,0,59,42,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/15/2025,0,0,0,61,38,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/16/2025,0,0,0,58,42,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/17/2025,0,0,0,60,49,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/18/2025,0.37,0,0,54,45,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/19/2025,0.06,0,0,59,50,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/20/2025,0.03,0,0,58,48,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/21/2025,0,0,0,61,44,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/22/2025,0,0,0,62,45,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/23/2025,0,0,0,62,52,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/24/2025,1.04,0,0,58,46,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/25/2025,0.32,0,0,56,45,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/26/2025,0.38,0,0,50,43,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/27/2025,0.01,0,0,54,41,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/28/2025,0.28,0,0,56,38,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/29/2025,0,0,0,58,46,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/30/2025,0,0,0,52,42,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/31/2025,0.61,0,0,56,43,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11/1/2025,0.96,0,0,60,48,,,,,,,
